"","date","province","country","lat","long","type","cases"
"5586","2020-05-05","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5587","2020-05-06","Tasmania","Australia",-42.8821,147.3272,"recovered",2
"5588","2020-05-07","Tasmania","Australia",-42.8821,147.3272,"recovered",7
"5589","2020-05-08","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5590","2020-05-09","Tasmania","Australia",-42.8821,147.3272,"recovered",7
"5591","2020-05-10","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5592","2020-05-11","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5593","2020-05-12","Tasmania","Australia",-42.8821,147.3272,"recovered",2
"5594","2020-05-13","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5595","2020-05-14","Tasmania","Australia",-42.8821,147.3272,"recovered",4
"5596","2020-05-15","Tasmania","Australia",-42.8821,147.3272,"recovered",3
"5597","2020-05-16","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5598","2020-05-17","Tasmania","Australia",-42.8821,147.3272,"recovered",2
"5599","2020-05-18","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5600","2020-05-19","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5601","2020-05-20","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5602","2020-05-21","Tasmania","Australia",-42.8821,147.3272,"recovered",2
"5603","2020-05-22","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5604","2020-05-23","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5605","2020-05-24","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5606","2020-05-25","Tasmania","Australia",-42.8821,147.3272,"recovered",2
"5607","2020-05-26","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5608","2020-05-27","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5609","2020-05-28","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5610","2020-05-29","Tasmania","Australia",-42.8821,147.3272,"recovered",2
"5611","2020-05-30","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5612","2020-05-31","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5613","2020-06-01","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5614","2020-06-02","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5615","2020-06-03","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5616","2020-06-04","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5617","2020-06-05","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5618","2020-06-06","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5619","2020-06-07","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5620","2020-06-08","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5621","2020-06-09","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5622","2020-06-10","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5623","2020-06-11","Tasmania","Australia",-42.8821,147.3272,"recovered",3
"5624","2020-06-12","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5625","2020-06-13","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5626","2020-06-14","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5627","2020-06-15","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5628","2020-06-16","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5629","2020-06-17","Tasmania","Australia",-42.8821,147.3272,"recovered",2
"5630","2020-06-18","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5631","2020-06-19","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5632","2020-06-20","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5633","2020-06-21","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5634","2020-06-22","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5635","2020-06-23","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5636","2020-06-24","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5637","2020-06-25","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5638","2020-06-26","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5639","2020-06-27","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5640","2020-06-28","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5641","2020-06-29","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5642","2020-06-30","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5643","2020-07-01","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5644","2020-07-02","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5645","2020-07-03","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5646","2020-07-04","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5647","2020-07-05","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5648","2020-07-06","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5649","2020-07-07","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5650","2020-07-08","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5651","2020-07-09","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5652","2020-07-10","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5653","2020-07-11","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5654","2020-07-12","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5655","2020-07-13","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5656","2020-07-14","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5657","2020-07-15","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5658","2020-07-16","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5659","2020-07-17","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5660","2020-07-18","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5661","2020-07-19","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5662","2020-07-20","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5663","2020-07-21","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5664","2020-07-22","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5665","2020-07-23","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5666","2020-07-24","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5667","2020-07-25","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5668","2020-07-26","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5669","2020-07-27","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5670","2020-07-28","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5671","2020-07-29","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5672","2020-07-30","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5673","2020-07-31","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5674","2020-08-01","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5675","2020-08-02","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5676","2020-08-03","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5677","2020-08-04","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5678","2020-08-05","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5679","2020-08-06","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5680","2020-08-07","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5681","2020-08-08","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5682","2020-08-09","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5683","2020-08-10","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5684","2020-08-11","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5685","2020-08-12","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5686","2020-08-13","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5687","2020-08-14","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5688","2020-08-15","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5689","2020-08-16","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5690","2020-08-17","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5691","2020-08-18","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5692","2020-08-19","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5693","2020-08-20","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5694","2020-08-21","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5695","2020-08-22","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5696","2020-08-23","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5697","2020-08-24","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5698","2020-08-25","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5699","2020-08-26","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5700","2020-08-27","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5701","2020-08-28","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5702","2020-08-29","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5703","2020-08-30","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5704","2020-08-31","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5705","2020-09-01","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5706","2020-09-02","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5707","2020-09-03","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5708","2020-09-04","Tasmania","Australia",-42.8821,147.3272,"recovered",1
"5709","2020-09-05","Tasmania","Australia",-42.8821,147.3272,"recovered",-1
"5710","2020-09-06","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5711","2020-09-07","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5712","2020-09-08","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5713","2020-09-09","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5714","2020-09-10","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5715","2020-09-11","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5716","2020-09-12","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5717","2020-09-13","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5718","2020-09-14","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5719","2020-09-15","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5720","2020-09-16","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5721","2020-09-17","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5722","2020-09-18","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5723","2020-09-19","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5724","2020-09-20","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5725","2020-09-21","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5726","2020-09-22","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5727","2020-09-23","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5728","2020-09-24","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5729","2020-09-25","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5730","2020-09-26","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5731","2020-09-27","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5732","2020-09-28","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5733","2020-09-29","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5734","2020-09-30","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5735","2020-10-01","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5736","2020-10-02","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5737","2020-10-03","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5738","2020-10-04","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5739","2020-10-05","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5740","2020-10-06","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5741","2020-10-07","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5742","2020-10-08","Tasmania","Australia",-42.8821,147.3272,"recovered",0
"5743","2020-01-22","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5744","2020-01-23","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5745","2020-01-24","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5746","2020-01-25","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5747","2020-01-26","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5748","2020-01-27","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5749","2020-01-28","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5750","2020-01-29","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5751","2020-01-30","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5752","2020-01-31","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5753","2020-02-01","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5754","2020-02-02","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5755","2020-02-03","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5756","2020-02-04","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5757","2020-02-05","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5758","2020-02-06","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5759","2020-02-07","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5760","2020-02-08","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5761","2020-02-09","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5762","2020-02-10","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5763","2020-02-11","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5764","2020-02-12","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5765","2020-02-13","Victoria","Australia",-37.8136,144.9631,"recovered",4
"5766","2020-02-14","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5767","2020-02-15","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5768","2020-02-16","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5769","2020-02-17","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5770","2020-02-18","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5771","2020-02-19","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5772","2020-02-20","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5773","2020-02-21","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5774","2020-02-22","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5775","2020-02-23","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5776","2020-02-24","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5777","2020-02-25","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5778","2020-02-26","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5779","2020-02-27","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5780","2020-02-28","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5781","2020-02-29","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5782","2020-03-01","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5783","2020-03-02","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5784","2020-03-03","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5785","2020-03-04","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5786","2020-03-05","Victoria","Australia",-37.8136,144.9631,"recovered",3
"5787","2020-03-06","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5788","2020-03-07","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5789","2020-03-08","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5790","2020-03-09","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5791","2020-03-10","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5792","2020-03-11","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5793","2020-03-12","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5794","2020-03-13","Victoria","Australia",-37.8136,144.9631,"recovered",1
"5795","2020-03-14","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5796","2020-03-15","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5797","2020-03-16","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5798","2020-03-17","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5799","2020-03-18","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5800","2020-03-19","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5801","2020-03-20","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5802","2020-03-21","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5803","2020-03-22","Victoria","Australia",-37.8136,144.9631,"recovered",62
"5804","2020-03-23","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5805","2020-03-24","Victoria","Australia",-37.8136,144.9631,"recovered",27
"5806","2020-03-25","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5807","2020-03-26","Victoria","Australia",-37.8136,144.9631,"recovered",52
"5808","2020-03-27","Victoria","Australia",-37.8136,144.9631,"recovered",22
"5809","2020-03-28","Victoria","Australia",-37.8136,144.9631,"recovered",20
"5810","2020-03-29","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5811","2020-03-30","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5812","2020-03-31","Victoria","Australia",-37.8136,144.9631,"recovered",100
"5813","2020-04-01","Victoria","Australia",-37.8136,144.9631,"recovered",52
"5814","2020-04-02","Victoria","Australia",-37.8136,144.9631,"recovered",79
"5815","2020-04-03","Victoria","Australia",-37.8136,144.9631,"recovered",54
"5816","2020-04-04","Victoria","Australia",-37.8136,144.9631,"recovered",51
"5817","2020-04-05","Victoria","Australia",-37.8136,144.9631,"recovered",46
"5818","2020-04-06","Victoria","Australia",-37.8136,144.9631,"recovered",47
"5819","2020-04-07","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5820","2020-04-08","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5821","2020-04-09","Victoria","Australia",-37.8136,144.9631,"recovered",116
"5822","2020-04-10","Victoria","Australia",-37.8136,144.9631,"recovered",190
"5823","2020-04-11","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5824","2020-04-12","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5825","2020-04-13","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5826","2020-04-14","Victoria","Australia",-37.8136,144.9631,"recovered",192
"5827","2020-04-15","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5828","2020-04-16","Victoria","Australia",-37.8136,144.9631,"recovered",19
"5829","2020-04-17","Victoria","Australia",-37.8136,144.9631,"recovered",22
"5830","2020-04-18","Victoria","Australia",-37.8136,144.9631,"recovered",13
"5831","2020-04-19","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5832","2020-04-20","Victoria","Australia",-37.8136,144.9631,"recovered",24
"5833","2020-04-21","Victoria","Australia",-37.8136,144.9631,"recovered",6
"5834","2020-04-22","Victoria","Australia",-37.8136,144.9631,"recovered",41
"5835","2020-04-23","Victoria","Australia",-37.8136,144.9631,"recovered",8
"5836","2020-04-24","Victoria","Australia",-37.8136,144.9631,"recovered",3
"5837","2020-04-25","Victoria","Australia",-37.8136,144.9631,"recovered",8
"5838","2020-04-26","Victoria","Australia",-37.8136,144.9631,"recovered",3
"5839","2020-04-27","Victoria","Australia",-37.8136,144.9631,"recovered",15
"5840","2020-04-28","Victoria","Australia",-37.8136,144.9631,"recovered",7
"5841","2020-04-29","Victoria","Australia",-37.8136,144.9631,"recovered",4
"5842","2020-04-30","Victoria","Australia",-37.8136,144.9631,"recovered",2
"5843","2020-05-01","Victoria","Australia",-37.8136,144.9631,"recovered",7
"5844","2020-05-02","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5845","2020-05-03","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5846","2020-05-04","Victoria","Australia",-37.8136,144.9631,"recovered",11
"5847","2020-05-05","Victoria","Australia",-37.8136,144.9631,"recovered",10
"5848","2020-05-06","Victoria","Australia",-37.8136,144.9631,"recovered",1
"5849","2020-05-07","Victoria","Australia",-37.8136,144.9631,"recovered",5
"5850","2020-05-08","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5851","2020-05-09","Victoria","Australia",-37.8136,144.9631,"recovered",9
"5852","2020-05-10","Victoria","Australia",-37.8136,144.9631,"recovered",10
"5853","2020-05-11","Victoria","Australia",-37.8136,144.9631,"recovered",14
"5854","2020-05-12","Victoria","Australia",-37.8136,144.9631,"recovered",25
"5855","2020-05-13","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5856","2020-05-14","Victoria","Australia",-37.8136,144.9631,"recovered",22
"5857","2020-05-15","Victoria","Australia",-37.8136,144.9631,"recovered",10
"5858","2020-05-16","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5859","2020-05-17","Victoria","Australia",-37.8136,144.9631,"recovered",22
"5860","2020-05-18","Victoria","Australia",-37.8136,144.9631,"recovered",15
"5861","2020-05-19","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5862","2020-05-20","Victoria","Australia",-37.8136,144.9631,"recovered",19
"5863","2020-05-21","Victoria","Australia",-37.8136,144.9631,"recovered",6
"5864","2020-05-22","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5865","2020-05-23","Victoria","Australia",-37.8136,144.9631,"recovered",19
"5866","2020-05-24","Victoria","Australia",-37.8136,144.9631,"recovered",22
"5867","2020-05-25","Victoria","Australia",-37.8136,144.9631,"recovered",13
"5868","2020-05-26","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5869","2020-05-27","Victoria","Australia",-37.8136,144.9631,"recovered",11
"5870","2020-05-28","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5871","2020-05-29","Victoria","Australia",-37.8136,144.9631,"recovered",9
"5872","2020-05-30","Victoria","Australia",-37.8136,144.9631,"recovered",4
"5873","2020-05-31","Victoria","Australia",-37.8136,144.9631,"recovered",3
"5874","2020-06-01","Victoria","Australia",-37.8136,144.9631,"recovered",3
"5875","2020-06-02","Victoria","Australia",-37.8136,144.9631,"recovered",6
"5876","2020-06-03","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5877","2020-06-04","Victoria","Australia",-37.8136,144.9631,"recovered",17
"5878","2020-06-05","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5879","2020-06-06","Victoria","Australia",-37.8136,144.9631,"recovered",7
"5880","2020-06-07","Victoria","Australia",-37.8136,144.9631,"recovered",2
"5881","2020-06-08","Victoria","Australia",-37.8136,144.9631,"recovered",7
"5882","2020-06-09","Victoria","Australia",-37.8136,144.9631,"recovered",14
"5883","2020-06-10","Victoria","Australia",-37.8136,144.9631,"recovered",5
"5884","2020-06-11","Victoria","Australia",-37.8136,144.9631,"recovered",11
"5885","2020-06-12","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5886","2020-06-13","Victoria","Australia",-37.8136,144.9631,"recovered",25
"5887","2020-06-14","Victoria","Australia",-37.8136,144.9631,"recovered",4
"5888","2020-06-15","Victoria","Australia",-37.8136,144.9631,"recovered",3
"5889","2020-06-16","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5890","2020-06-17","Victoria","Australia",-37.8136,144.9631,"recovered",14
"5891","2020-06-18","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5892","2020-06-19","Victoria","Australia",-37.8136,144.9631,"recovered",2
"5893","2020-06-20","Victoria","Australia",-37.8136,144.9631,"recovered",14
"5894","2020-06-21","Victoria","Australia",-37.8136,144.9631,"recovered",7
"5895","2020-06-22","Victoria","Australia",-37.8136,144.9631,"recovered",11
"5896","2020-06-23","Victoria","Australia",-37.8136,144.9631,"recovered",9
"5897","2020-06-24","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5898","2020-06-25","Victoria","Australia",-37.8136,144.9631,"recovered",21
"5899","2020-06-26","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5900","2020-06-27","Victoria","Australia",-37.8136,144.9631,"recovered",33
"5901","2020-06-28","Victoria","Australia",-37.8136,144.9631,"recovered",14
"5902","2020-06-29","Victoria","Australia",-37.8136,144.9631,"recovered",27
"5903","2020-06-30","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5904","2020-07-01","Victoria","Australia",-37.8136,144.9631,"recovered",50
"5905","2020-07-02","Victoria","Australia",-37.8136,144.9631,"recovered",38
"5906","2020-07-03","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5907","2020-07-04","Victoria","Australia",-37.8136,144.9631,"recovered",67
"5908","2020-07-05","Victoria","Australia",-37.8136,144.9631,"recovered",21
"5909","2020-07-06","Victoria","Australia",-37.8136,144.9631,"recovered",36
"5910","2020-07-07","Victoria","Australia",-37.8136,144.9631,"recovered",30
"5911","2020-07-08","Victoria","Australia",-37.8136,144.9631,"recovered",84
"5912","2020-07-09","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5913","2020-07-10","Victoria","Australia",-37.8136,144.9631,"recovered",144
"5914","2020-07-11","Victoria","Australia",-37.8136,144.9631,"recovered",3
"5915","2020-07-12","Victoria","Australia",-37.8136,144.9631,"recovered",40
"5916","2020-07-13","Victoria","Australia",-37.8136,144.9631,"recovered",66
"5917","2020-07-14","Victoria","Australia",-37.8136,144.9631,"recovered",93
"5918","2020-07-15","Victoria","Australia",-37.8136,144.9631,"recovered",103
"5919","2020-07-16","Victoria","Australia",-37.8136,144.9631,"recovered",78
"5920","2020-07-17","Victoria","Australia",-37.8136,144.9631,"recovered",40
"5921","2020-07-18","Victoria","Australia",-37.8136,144.9631,"recovered",110
"5922","2020-07-19","Victoria","Australia",-37.8136,144.9631,"recovered",114
"5923","2020-07-20","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5924","2020-07-21","Victoria","Australia",-37.8136,144.9631,"recovered",145
"5925","2020-07-22","Victoria","Australia",-37.8136,144.9631,"recovered",220
"5926","2020-07-23","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5927","2020-07-24","Victoria","Australia",-37.8136,144.9631,"recovered",152
"5928","2020-07-25","Victoria","Australia",-37.8136,144.9631,"recovered",79
"5929","2020-07-26","Victoria","Australia",-37.8136,144.9631,"recovered",151
"5930","2020-07-27","Victoria","Australia",-37.8136,144.9631,"recovered",137
"5931","2020-07-28","Victoria","Australia",-37.8136,144.9631,"recovered",306
"5932","2020-07-29","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5933","2020-07-30","Victoria","Australia",-37.8136,144.9631,"recovered",136
"5934","2020-07-31","Victoria","Australia",-37.8136,144.9631,"recovered",220
"5935","2020-08-01","Victoria","Australia",-37.8136,144.9631,"recovered",217
"5936","2020-08-02","Victoria","Australia",-37.8136,144.9631,"recovered",415
"5937","2020-08-03","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5938","2020-08-04","Victoria","Australia",-37.8136,144.9631,"recovered",172
"5939","2020-08-05","Victoria","Australia",-37.8136,144.9631,"recovered",141
"5940","2020-08-06","Victoria","Australia",-37.8136,144.9631,"recovered",204
"5941","2020-08-07","Victoria","Australia",-37.8136,144.9631,"recovered",438
"5942","2020-08-08","Victoria","Australia",-37.8136,144.9631,"recovered",312
"5943","2020-08-09","Victoria","Australia",-37.8136,144.9631,"recovered",0
"5944","2020-08-10","Victoria","Australia",-37.8136,144.9631,"recovered",264
"5945","2020-08-11","Victoria","Australia",-37.8136,144.9631,"recovered",247
"5946","2020-08-12","Victoria","Australia",-37.8136,144.9631,"recovered",382
"5947","2020-08-13","Victoria","Australia",-37.8136,144.9631,"recovered",222
"5948","2020-08-14","Victoria","Australia",-37.8136,144.9631,"recovered",628
